[Machine NO : PUA162,Machine ID: DICER-1]
<Software Version : 2.35>

2025/05/29 23:05:18	CUTCH	2,144657134,144665200
2025/05/29 23:05:10	CUTCH	2,144657134,144661177
2025/05/29 23:05:04	KC2	44,OK CH2:Line=3,890674,3186,-36,252,1872,0,0,99,0
2025/05/29 23:05:04	HA3K	-39837,-39834
2025/05/29 23:05:04	HA2K	539692,539695
2025/05/29 23:05:00	KC1	49,OK CH2:Line=3,811036,3312,-9,216,1854,0,0,99,0
2025/05/29 23:05:00	HA1K	-40439,-40439
2025/05/29 23:04:50	CUTCH	2,144657134,144657132
2025/05/29 23:04:46	CUTCH	3,144656356,144656349
2025/05/29 23:04:45	ALC	RUN\FR0598,228,97,92 CH5=0,89 CH6=0,89 CH7=0,0 CH8=0,OK
2025/05/29 23:04:22	PRO	RUN\FR0598,FR0598.SI.D.T.0.W7,10,56695,50016,0
2025/05/29 23:04:06	CUC	RUN\FR0598,143,2505,24,2115,18,OK,1270,76,76,A
2025/05/29 23:03:52	ST1	N,ADT230,0,1664552,810005,7927,14537,-7387250,0,30000,OK
2025/05/29 23:03:52	STD1	N,21927600,21925450,21924500
2025/05/29 23:03:52	VOL1	4875,4849,4819,2909,34
2025/05/29 23:03:26	KC2	44,OK CH1:Line=3,889897,3240,45,162,1818,0,0,99,0
2025/05/29 23:03:26	HA3K	-39834,-39838
2025/05/29 23:03:26	HA2K	539695,539691
2025/05/29 23:03:21	KC1	46,OK CH1:Line=2,810005,3222,36,252,1890,0,0,99,0
2025/05/29 23:03:21	HA1K	-40439,-40436
2025/05/29 23:03:07	CUTCH	1,54623467,54623583
2025/05/29 23:02:59	CUTCH	2,144615224,144628572
2025/05/29 23:02:51	ST2	N,ADT230,0,1630352,889007,8428,13993,-7474850,0,30000,OK
2025/05/29 23:02:50	STD2	N,21470600,21470400,21468600
2025/05/29 23:02:50	VOL2	4874,4823,4802,2893,43
2025/05/29 23:02:27	STD2	N,8006900,0,0
2025/05/29 23:02:27	VOL2	4908,0,0,0,0
2025/05/29 23:02:24	CLN	RUN\FR0598,15,1500,0,0,30,1500
2025/05/29 23:02:08	CUTCH	2,144615224,144621716
2025/05/29 23:02:02	KC2	44,OK CH2:Line=3,888548,3204,-45,396,1944,0,0,99,0
2025/05/29 23:02:02	HA3K	-39838,-39834
2025/05/29 23:02:02	HA2K	539691,539695
2025/05/29 23:01:57	KC1	51,OK CH2:Line=3,808517,3330,-36,558,2178,0,0,100,0
2025/05/29 23:01:57	HA1K	-40436,-40439
2025/05/29 23:01:48	CUTCH	2,144615224,144615215
2025/05/29 23:01:43	CUTCH	3,144613864,144613863
2025/05/29 23:01:42	ALC	RUN\FR0598,229,96,95 CH5=0,90 CH6=0,92 CH7=0,0 CH8=0,OK
2025/05/29 23:01:19	PRO	RUN\FR0598,FR0598.SI.D.T.0.W7,9,56695,50016,0
2025/05/29 23:00:58	CUC	RUN\FR0598,70,2505,24,2115,18,OK,1270,76,76,A
2025/05/29 23:00:48	KC2	44,OK CH1:Line=3,887771,3240,45,18,1656,0,0,99,0
2025/05/29 23:00:48	HA3K	-39834,-39838
2025/05/29 23:00:48	HA2K	539695,539690
2025/05/29 23:00:44	KC1	46,OK CH1:Line=2,807486,3240,9,90,1692,0,0,99,0
2025/05/29 23:00:44	HA1K	-40439,-40438
2025/05/29 23:00:31	CLN	RUN\FR0598,15,1500,0,0,30,1500
2025/05/29 23:00:29	CUTCH	1,54556267,54555498
2025/05/29 23:00:21	CUTCH	2,144546480,144559199
2025/05/29 23:00:13	CUTCH	2,144546480,144553148
2025/05/29 23:00:07	KC2	44,OK CH2:Line=3,886422,3204,-45,414,1980,0,0,99,0
2025/05/29 23:00:07	HA3K	-39838,-39834
2025/05/29 23:00:07	HA2K	539690,539695
2025/05/29 23:00:02	KC1	51,OK CH2:Line=3,805998,3312,-9,396,2034,0,0,99,0
2025/05/29 23:00:02	HA1K	-40438,-40439
2025/05/29 22:59:53	CUTCH	2,144546480,144546475
2025/05/29 22:59:48	CUTCH	3,144545223,144545220
2025/05/29 22:59:47	ALC	RUN\FR0598,227,97,95 CH5=0,84 CH6=0,92 CH7=0,0 CH8=0,OK
2025/05/29 22:59:25	PRO	RUN\FR0598,FR0598.SI.D.T.0.W7,8,56695,50016,0
2025/05/29 22:59:08	CUC	RUN\FR0598,156,2505,24,2115,18,OK,1270,76,76,A
2025/05/29 22:58:58	ST1	N,ADT230,0,1676052,805220,7880,14525,-7387250,0,30000,OK
2025/05/29 22:58:58	STD1	N,21918550,21913900,21913000
2025/05/29 22:58:58	VOL1	4903,4913,4879,2947,20
2025/05/29 22:58:27	KC2	44,OK CH1:Line=3,885645,3240,45,90,1674,0,0,99,0
2025/05/29 22:58:27	HA3K	-39834,-39838
2025/05/29 22:58:27	HA2K	539695,539690
2025/05/29 22:58:23	KC1	46,OK CH1:Line=2,804967,3222,18,108,1710,0,0,99,0
2025/05/29 22:58:23	HA1K	-40439,-40437
2025/05/29 22:58:08	CUTCH	1,54605413,54606031
2025/05/29 22:58:00	CUTCH	2,144612815,144600999
2025/05/29 22:57:52	CUTCH	2,144612815,144604851
2025/05/29 22:57:46	ST2	N,ADT230,0,1628402,884427,8387,13995,-7474850,0,30000,OK
2025/05/29 22:57:45	STD2	N,21472550,21470400,21470550
2025/05/29 22:57:45	VOL2	4868,4853,4785,2911,49
2025/05/29 22:57:22	STD2	N,7348950,0,0
2025/05/29 22:57:22	VOL2	4879,0,0,0,0
2025/05/29 22:57:21	CLN	RUN\FR0598,15,1500,0,0,30,1500
2025/05/29 22:57:10	STD2	N,6249100,0,0
2025/05/29 22:57:10	VOL2	4891,0,0,0,0
2025/05/29 22:56:52	KC2	44,OK CH2:Line=3,884296,3240,-45,216,1782,0,0,99,0
2025/05/29 22:56:52	HA3K	-39838,-39834
2025/05/29 22:56:52	HA2K	539690,539695
2025/05/29 22:56:47	KC1	51,OK CH2:Line=3,803479,3294,-36,774,2448,0,0,100,0
2025/05/29 22:56:47	HA1K	-40437,-40441
2025/05/29 22:56:37	CUTCH	2,144612815,144612811
2025/05/29 22:56:33	CUTCH	3,144609135,144609131
2025/05/29 22:56:32	ALC	RUN\FR0598,228,96,95 CH5=0,89 CH6=0,88 CH7=0,0 CH8=0,OK
2025/05/29 22:56:09	PRO	RUN\FR0598,FR0598.SI.D.T.0.W7,7,56695,50016,0
2025/05/29 22:55:49	CUC	RUN\FR0598,70,2505,24,2115,18,OK,1270,76,76,A
2025/05/29 22:55:38	KC2	43,OK CH1:Line=3,883519,3276,45,72,1746,0,0,99,0
2025/05/29 22:55:38	HA3K	-39834,-39838
2025/05/29 22:55:38	HA2K	539695,539690
2025/05/29 22:55:34	KC1	45,OK CH1:Line=2,802448,3240,9,90,1710,0,0,99,0
2025/05/29 22:55:34	HA1K	-40441,-40440
2025/05/29 22:55:21	CLN	RUN\FR0598,15,1500,0,0,30,1500
2025/05/29 22:55:20	CUTCH	1,54703117,54702773
2025/05/29 22:55:11	CUTCH	2,144691388,144708834
2025/05/29 22:55:03	CUTCH	2,144691388,144699543
2025/05/29 22:54:57	KC2	44,OK CH2:Line=3,882170,3186,-18,216,1782,0,0,99,0
2025/05/29 22:54:57	HA3K	-39838,-39837
2025/05/29 22:54:57	HA2K	539690,539692
2025/05/29 22:54:53	KC1	50,OK CH2:Line=3,800960,3294,0,144,1782,0,0,99,0
2025/05/29 22:54:43	CUTCH	2,144691388,144691379
2025/05/29 22:54:39	CUTCH	3,144690839,144690831
2025/05/29 22:54:38	ALC	RUN\FR0598,227,97,93 CH5=0,85 CH6=0,94 CH7=0,0 CH8=0,OK
2025/05/29 22:54:15	PRO	RUN\FR0598,FR0598.SI.D.T.0.W7,6,56695,50016,0
2025/05/29 22:53:59	CUC	RUN\FR0598,167,2505,24,2115,18,OK,1270,76,76,A
2025/05/29 22:53:51	ST1	N,ADT230,0,1686302,800435,7833,14515,-7387250,0,30000,OK
2025/05/29 22:53:51	STD1	N,21908650,21903250,21902750
2025/05/29 22:53:51	VOL1	4907,4920,4893,2952,17
2025/05/29 22:53:18	KC2	44,OK CH1:Line=3,881393,3240,27,180,1818,0,0,99,0
2025/05/29 22:53:18	HA3K	-39837,-39839
2025/05/29 22:53:18	HA2K	539692,539689
2025/05/29 22:53:13	KC1	44,OK CH1:Line=2,799929,3222,0,72,1674,0,0,99,0
2025/05/29 22:52:59	CUTCH	1,54548983,54550337
2025/05/29 22:52:51	CUTCH	2,144552511,144547998
2025/05/29 22:52:43	CUTCH	2,144552511,144549425
2025/05/29 22:52:37	KC2	44,OK CH2:Line=3,880044,3222,-36,612,2178,0,0,99,0
2025/05/29 22:52:37	HA3K	-39839,-39836
2025/05/29 22:52:37	HA2K	539689,539693
2025/05/29 22:52:33	KC1	50,OK CH2:Line=3,798441,3294,0,324,1962,0,0,100,0
2025/05/29 22:52:23	CUTCH	2,144552511,144552505
2025/05/29 22:52:19	ST2	N,ADT230,0,1644002,879848,8346,13980,-7474850,0,30000,OK
2025/05/29 22:52:18	STD2	N,21459650,21455300,21454950
2025/05/29 22:52:18	VOL2	4912,4933,4920,2959,12
2025/05/29 22:51:55	CLN	RUN\FR0598,15,1500,0,0,30,1500
2025/05/29 22:51:55	STD2	N,9686600,0,0
2025/05/29 22:51:55	VOL2	4920,0,0,0,0
2025/05/29 22:51:43	STD2	N,11383350,0,0
2025/05/29 22:51:43	VOL2	4853,0,0,0,0
2025/05/29 22:51:30	STD2	N,9127500,0,0
2025/05/29 22:51:30	VOL2	4864,0,0,0,0
2025/05/29 22:51:12	CUTCH	3,144550113,144550112
2025/05/29 22:51:11	ALC	RUN\FR0598,226,97,95 CH5=0,91 CH6=0,90 CH7=0,0 CH8=0,OK
2025/05/29 22:50:49	PRO	RUN\FR0598,FR0598.SI.D.T.0.W7,5,56695,50016,0
2025/05/29 22:50:34	ERRCLR	1131
2025/05/29 22:50:34	ERRRCV	handling_2,F1:Continue
2025/05/29 22:49:53	MANU	AlarmClr
2025/05/29 22:49:52	ERRSET	1131,O1131  Popped out workpiece detected in elevator section.
2025/05/29 22:49:51	CUC	RUN\FR0598,121,2505,24,2115,18,OK,1270,76,76,A
2025/05/29 22:49:41	KC2	33,OK CH1:Line=3,879267,3258,18,72,1710,0,0,98,0
2025/05/29 22:49:41	HA3K	-39836,-39838
2025/05/29 22:49:41	HA2K	539693,539691
2025/05/29 22:49:40	ERRCLR	503
2025/05/29 22:49:40	ERRRCV	handling_3,F1:Retry
2025/05/29 22:49:39	MANU	AlarmClr
2025/05/29 22:49:38	KC1	46,OK CH1:Line=2,797410,3150,0,108,1674,0,0,99,0
2025/05/29 22:49:34	ERRSET	503,V0503  Finger clamp error.
2025/05/29 22:49:29	ERRCLR	1131
2025/05/29 22:49:29	ERRRCV	handling_2,F1:Continue
2025/05/29 22:49:23	CUTCH	1,54846243,54845938
2025/05/29 22:49:21	MANU	AlarmClr
2025/05/29 22:49:15	CUTCH	2,144832121,144854532
2025/05/29 22:49:15	ERRSET	1131,O1131  Popped out workpiece detected in elevator section.
2025/05/29 22:49:07	CUTCH	2,144832121,144843181
2025/05/29 22:49:01	KC2	44,OK CH2:Line=3,877918,3222,-36,234,1800,0,0,99,0
2025/05/29 22:49:01	HA3K	-39838,-39834
2025/05/29 22:49:01	HA2K	539691,539695
2025/05/29 22:48:57	KC1	50,OK CH2:Line=3,795922,3294,-18,414,2034,0,0,99,0
2025/05/29 22:48:57	HA1K	-40440,-40442
2025/05/29 22:48:43	ST1	N,ADT230,0,1688752,795791,7788,14513,-7387250,0,30000,OK
2025/05/29 22:48:43	STD1	N,21904400,21900800,21900300
2025/05/29 22:48:43	VOL1	4781,4791,4780,2874,6
2025/05/29 22:48:33	CLN	RUN\FR0598,15,1500,0,0,30,1500
2025/05/29 22:48:19	STD1	N,21898050,21890650,0
2025/05/29 22:48:19	VOL1	4869,4837,4760,2902,65
2025/05/29 22:47:55	CUTCH	2,144832121,144832119
2025/05/29 22:47:51	CUTCH	3,144831152,144831143
2025/05/29 22:47:50	ALC	RUN\FR0598,226,97,95 CH5=0,89 CH6=0,93 CH7=0,0 CH8=0,OK
2025/05/29 22:47:27	PRO	RUN\FR0598,FR0598.SI.D.T.0.W7,4,56695,50016,0
2025/05/29 22:47:08	CUC	RUN\FR0598,70,2505,24,2115,18,OK,1270,76,76,A
2025/05/29 22:46:58	KC2	44,OK CH1:Line=3,877141,3222,36,180,1746,0,0,99,0
2025/05/29 22:46:58	HA3K	-39834,-39838
2025/05/29 22:46:58	HA2K	539695,539691
2025/05/29 22:46:53	KC1	46,OK CH1:Line=2,794891,3222,36,72,1710,0,0,99,0
2025/05/29 22:46:53	HA1K	-40442,-40438
2025/05/29 22:46:39	CLN	RUN\FR0598,15,1500,0,0,30,1500
2025/05/29 22:46:39	CUTCH	1,54602213,54602726
2025/05/29 22:46:31	CUTCH	2,144590623,144609797
2025/05/29 22:46:22	CUTCH	2,144590623,144600849
2025/05/29 22:46:17	KC2	44,OK CH2:Line=3,875792,3168,-9,234,1818,0,0,99,0
2025/05/29 22:46:17	HA3K	-39838,-39837
2025/05/29 22:46:17	HA2K	539691,539692
2025/05/29 22:46:12	KC1	51,OK CH2:Line=3,793403,3348,-27,126,1764,0,0,99,0
2025/05/29 22:46:12	HA1K	-40438,-40441
2025/05/29 22:46:02	CUTCH	2,144590623,144590613
2025/05/29 22:45:58	CUTCH	3,144589722,144589712
2025/05/29 22:45:57	ALC	RUN\FR0598,231,97,92 CH5=0,86 CH6=0,91 CH7=0,0 CH8=0,OK
2025/05/29 22:45:34	PRO	RUN\FR0598,FR0598.SI.D.T.0.W7,3,56695,50016,0
2025/05/29 22:45:18	CUC	RUN\FR0598,165,2505,24,2115,18,OK,1270,76,76,A
2025/05/29 22:45:08	ST2	N,ADT230,0,1657452,875268,8308,13966,-7474850,0,30000,OK
2025/05/29 22:45:07	STD2	N,21444750,21442300,21441500
2025/05/29 22:45:07	VOL2	4893,4895,4852,2937,26
2025/05/29 22:44:43	STD2	N,21378450,21423750,0
2025/05/29 22:44:43	VOL2	4868,4534,4618,2720,200
2025/05/29 22:44:23	STD2	N,4194650,0,0
2025/05/29 22:44:23	VOL2	4789,0,0,0,0
2025/05/29 22:44:05	KC2	44,OK CH1:Line=3,875015,3240,45,162,1818,0,0,99,0
2025/05/29 22:44:05	HA3K	-39837,-39841
2025/05/29 22:44:05	HA2K	539692,539687
2025/05/29 22:44:00	KC1	46,OK CH1:Line=2,792372,3240,27,360,1944,0,0,99,0
2025/05/29 22:44:00	HA1K	-40441,-40438
2025/05/29 22:43:46	CUTCH	1,54396127,54395810
2025/05/29 22:43:38	CUTCH	2,144384836,144397011
2025/05/29 22:43:27	ST1	N,ADT230,0,1704002,791211,7747,14497,-7387250,0,30000,OK
2025/05/29 22:43:26	STD1	N,21895700,21887550,21885050
2025/05/29 22:43:26	VOL1	4873,4937,4907,2962,39
2025/05/29 22:42:58	CUTCH	2,144384836,144392237
2025/05/29 22:42:52	KC2	44,OK CH2:Line=3,873666,3240,-45,198,1854,0,0,100,0
2025/05/29 22:42:52	HA3K	-39841,-39837
2025/05/29 22:42:52	HA2K	539687,539692
2025/05/29 22:42:48	KC1	50,OK CH2:Line=3,790884,3348,-9,108,1782,0,0,100,0
2025/05/29 22:42:48	HA1K	-40438,-40439
2025/05/29 22:42:38	CUTCH	2,144384836,144384834
2025/05/29 22:42:34	CUTCH	3,144385003,144384995
2025/05/29 22:42:33	ALC	RUN\FR0598,206,97,95 CH5=0,91 CH6=0,93 CH7=0,0 CH8=0,OK
2025/05/29 22:42:12	PRO	RUN\FR0598,FR0598.SI.D.T.0.W7,2,56695,50016,0
2025/05/29 22:41:15	MANU	AlarmClr
2025/05/29 22:41:15	MANU	AlarmClr
2025/05/29 22:40:36	CLN	RUN\FR0598,15,1500,0,0,30,1500
2025/05/29 22:39:30	CESTINI	COMPLETE
2025/05/29 22:39:26	CESTINI	START
2025/05/29 22:39:11	CUC	RUN\FR0598,105,2365,22,1975,16,OK,1270,76,76,A
2025/05/29 22:39:01	WAIT	14
2025/05/29 22:38:55	HA2	539692,539692
2025/05/29 22:38:53	HA1	-40439,-40439
2025/05/29 22:38:38	KC2	44,OK CH1:Line=3,872889,3240,9,72,1692,0,0,99,0
2025/05/29 22:38:38	HA3K	-39837,-39838
2025/05/29 22:38:38	HA2K	539692,539691
2025/05/29 22:38:34	KC1	46,OK CH1:Line=2,789853,3186,0,198,1782,0,0,99,0
2025/05/29 22:38:19	CUTCH	1,54639222,54640513
2025/05/29 22:38:11	CUTCH	2,144634463,144645663
2025/05/29 22:38:03	CUTCH	2,144634463,144637874
2025/05/29 22:38:00	WAIT	8
2025/05/29 22:37:58	HA2	539691,539687
2025/05/29 22:37:40	KC2	34,OK CH2:Line=3,871540,3240,-63,180,1764,0,0,99,0
2025/05/29 22:37:40	HA3K	-39838,-39831
2025/05/29 22:37:40	HA2K	539687,539693
2025/05/29 22:37:37	KC1	35,OK CH2:Line=3,788365,3276,-63,432,1998,0,0,100,0
2025/05/29 22:37:37	HA1K	-40439,-40445
2025/05/29 22:37:33	PAS	DATA,ENGN,0,----/--/--
2025/05/29 22:37:29	CUTCH	2,144634463,144634795
2025/05/29 22:37:29	WAIT	1
2025/05/29 22:37:25	PRO	RUN\FR0598,FR0598.SI.D.T.0.W7,1,56695,50016,0
2025/05/29 22:37:20	FAS
2025/05/29 22:37:16	DMW	FR0598.CLN,OK
2025/05/29 22:37:16	DMW	FR0598.DFD,OK
2025/05/29 22:37:16	DMC	FR0598.DFD,UNIT_DEV[0],MM,INCH,Device Data Unit
2025/05/29 22:37:14	PAS	DEV,ENGN,0,----/--/--
2025/05/29 22:37:03	CUC	RUN\FR0598,30,130,2,130,2,NG,1270,76,76,M
2025/05/29 22:37:03	WAIT	15
2025/05/29 22:36:37	CUTCH	2,144634463,144634462
2025/05/29 22:36:36	WAIT	1
2025/05/29 22:36:32	MANU	AutoCut,Restart
2025/05/29 22:36:29	DMW	FR0598.CLN,OK
2025/05/29 22:36:29	DMW	FR0598.DFD,OK
2025/05/29 22:36:29	DMC	FR0598.DFD,SUB_ROOMX_E[2],-7500000,-8500000,N/A
2025/05/29 22:36:29	DMC	FR0598.DFD,Z_DOWN_SPD[0],15000000 ,10000000,N/A
2025/05/29 22:36:24	PAS	ENGN,ENGN,0,----/--/--
2025/05/29 22:36:21	DMW	FR0598.CLN,OK
2025/05/29 22:36:21	DMW	FR0598.DFD,OK
2025/05/29 22:36:21	DMC	FR0598.DFD,UNIT_DEV[0],INCH,MM,Device Data Unit
2025/05/29 22:36:20	PAS	DEV,ENGN,0,----/--/--
2025/05/29 22:36:17	MANU	AlarmClr
2025/05/29 22:36:15	FAE	COMPLETE,0,1,1
2025/05/29 22:36:15	MANU	AlarmClr
2025/05/29 22:36:15	MANU	AlarmClr
2025/05/29 22:36:15	MANU	AlarmClr
2025/05/29 22:36:05	CUC	RUN\FR0598,40,141,2,141,2,NG,1270,76,76,A
2025/05/29 22:36:05	WAIT	25
2025/05/29 22:35:49	HA2	539693,539693
2025/05/29 22:35:47	HA1	-40445,-40445
2025/05/29 22:35:31	CUTCH	2,144634463,144634462
2025/05/29 22:35:27	CUTCH	3,144634139,144634130
2025/05/29 22:35:25	ALC	RUN\FR0598,231,96,91 CH5=0,92 CH6=0,95 CH7=0,0 CH8=0,OK
2025/05/29 22:35:02	PRO	RUN\FR0598,FR0598.SI.D.T.0.W7,1,56695,50016,0
2025/05/29 22:34:42	CEINI	COMPLETE
2025/05/29 22:34:40	MANU	Spindle
2025/05/29 22:34:38	CEINI	START
2025/05/29 22:34:38	FAS
2025/05/29 22:34:07	CoverOpen	0
2025/05/29 22:34:03	EMINT	Cover Open
2025/05/29 22:34:01	MANU	CT_Vacuum
2025/05/29 22:33:55	ALC	RUN\FR0598,226,97,91 CH5=0,92 CH6=0,95 CH7=0,0 CH8=0,OK
2025/05/29 22:33:31	DMW	FR0598.CLN,OK
2025/05/29 22:33:31	DMW	FR0598.DFD,OK
2025/05/29 22:33:31	DMC	FR0598.DFD,SPIRAL_A_Y[0],2540000 ,2999994,Alignment special data Macro spiral size Y
2025/05/29 22:33:31	DMC	FR0598.DFD,SPIRAL_A_X[0],2540000 ,2999994,Alignment special data Macro spiral size X
2025/05/29 22:33:20	DMW	FR0598.CLN,OK
2025/05/29 22:33:20	DMW	FR0598.DFD,OK
2025/05/29 22:33:20	DMC	FR0598.DFD,ALU_Q_CH[3],98,70,Alignment data Q-level CH3
2025/05/29 22:33:20	DMC	FR0598.DFD,ALU_Q_CH[2],98,70,Alignment data Q-level CH2
2025/05/29 22:33:20	DMC	FR0598.DFD,ALU_Q_CH[1],98,70,Alignment data Q-level CH1
2025/05/29 22:33:20	DMC	FR0598.DFD,ALU_Q_CH[0],96,70,Alignment data Q-level Macro
2025/05/29 22:33:14	PAS	DEV,ENGN,0,----/--/--
2025/05/29 22:33:10	DMW	FR0598.DFD,OK
2025/05/29 22:33:10	DMC	FR0598.DFD,KERF_C_OBL[0],65 ,45,Kerf center alignment Light level Obl
2025/05/29 22:33:10	DMC	FR0598.DFD,ALU_ADX_CH[4],15449,190,N/A
2025/05/29 22:33:10	DMC	FR0598.DFD,ALU_ADX_CH[3],1890369,1918407,N/A
2025/05/29 22:33:10	DMC	FR0598.DFD,ALU_ADX_CH[2],15449,190,N/A
2025/05/29 22:33:10	DMC	FR0598.DFD,ALU_ADX_CH[1],-2602380,-2600854,N/A
2025/05/29 22:33:10	DMC	FR0598.DFD,ALU_ADJ_CH[4],2200,2300,Alignment data Street adjust CH4
2025/05/29 22:33:10	DMC	FR0598.DFD,ALU_ADJ_CH[3],-2640406,-2635300,Alignment data Street adjust CH3
2025/05/29 22:33:10	DMC	FR0598.DFD,ALU_ADJ_CH[2],2200,2300,Alignment data Street adjust CH2
2025/05/29 22:33:10	DMC	FR0598.DFD,ALU_ADJ_CH[1],300,200,Alignment data Street adjust CH1
2025/05/29 22:33:10	DMC	FR0598.DFD,ALU_DT_CH[3],89569201,90127370,N/A
2025/05/29 22:33:10	DMC	FR0598.DFD,ALU_DT_CH[2],89569201,90127370,N/A
2025/05/29 22:33:10	DMC	FR0598.DFD,ALU_DT_CH[1],-411808,133046,N/A
2025/05/29 22:33:10	DMC	FR0598.DFD,ALU_DT_CH[0],-407538,133808,N/A
2025/05/29 22:33:10	DMC	FR0598.DFD,ALU_DY_CH[3],-120215147,-120267280,N/A
2025/05/29 22:33:10	DMC	FR0598.DFD,ALU_DY_CH[2],-120213047,-120262880,N/A
2025/05/29 22:33:10	DMC	FR0598.DFD,ALU_DY_CH[1],-27611153,-27625863,N/A
2025/05/29 22:33:10	DMC	FR0598.DFD,ALU_DY_CH[0],-24447879,-24488180,N/A
2025/05/29 22:33:10	DMC	FR0598.DFD,ALU_DX_CH[3],-28003853,-27898337,N/A
2025/05/29 22:33:10	DMC	FR0598.DFD,ALU_DX_CH[2],-28016250,-27902723,N/A
2025/05/29 22:33:10	DMC	FR0598.DFD,ALU_DX_CH[1],-68664064,-68633929,N/A
2025/05/29 22:33:10	DMC	FR0598.DFD,ALU_DX_CH[0],-73270108,-73238637,N/A
2025/05/29 22:33:10	DMC	FR0598.DFD,HAIR_W_CH[2],96,102,Alignment data Hairline width CH2
2025/05/29 22:33:10	DMC	FR0598.DFD,HAIR_W_CH[1],112,104,Alignment data Hairline width CH1
2025/05/29 22:33:10	DMC	FR0598.DFD,ALU_DIR_CH[0],10,5,Alignment data Light level dir Macro
2025/05/29 22:33:10	DMC	FR0598.DFD,ALU_OBL_CH[3],65,50,Alignment data Light level obl CH3
2025/05/29 22:33:10	DMC	FR0598.DFD,ALU_OBL_CH[2],65,42,Alignment data Light level obl CH2
2025/05/29 22:33:10	DMC	FR0598.DFD,ALU_OBL_CH[1],58,46,Alignment data Light level obl CH1
2025/05/29 22:33:10	DMC	FR0598.DFD,ALU_OBL_CH[0],50,70,Alignment data Light level obl Macro
2025/05/29 22:33:10	DMC	FR0598.DFD,ALU_TWY_CH[0],54,64,Window size Y Macro
2025/05/29 22:33:10	DMC	FR0598.DFD,ALU_TWX_CH[0],54,64,Window size X Macro
2025/05/29 22:33:10	TEACH	RUN\FR0598
2025/05/29 22:29:50	CEINI	COMPLETE
2025/05/29 22:29:40	CEINI	START
2025/05/29 22:29:30	CoverOpen	0
2025/05/29 22:29:00	EMINT	Cover Open
2025/05/29 22:28:50	PAS	DATA,ENGN,0,----/--/--
2025/05/29 22:27:23	MANU	Spindle
2025/05/29 22:26:55	MANU	Spindle
2025/05/29 22:26:02	PAS	DATA,ENGN,0,----/--/--
2025/05/29 22:25:57	DMW	FR0598.CLN,OK
2025/05/29 22:25:57	DMW	FR0598.DFD,OK
2025/05/29 22:25:57	DMC	FR0598.DFD,ALU_Q_CH[4],0,98,Alignment data Q-level CH4
2025/05/29 22:25:57	DMC	FR0598.DFD,ALU_Q_CH[3],70,98,Alignment data Q-level CH3
2025/05/29 22:25:57	DMC	FR0598.DFD,ALU_Q_CH[2],70,98,Alignment data Q-level CH2
2025/05/29 22:25:57	DMC	FR0598.DFD,ALU_Q_CH[1],70,98,Alignment data Q-level CH1
2025/05/29 22:25:57	DMC	FR0598.DFD,ALU_Q_CH[0],70,96,Alignment data Q-level Macro
2025/05/29 22:25:47	DMW	FR0598.CLN,OK
2025/05/29 22:25:47	DMW	FR0598.DFD,OK
2025/05/29 22:25:46	DMW	FR0598.DFD,OK
2025/05/29 22:25:46	DMW	FR0598.DFD,OK
2025/05/29 22:25:46	DMC	FR0598.DFD,POS_W_Y[1],-34217648,-33777775,Multiple Mounting Data Y position No1
2025/05/29 22:25:46	DMC	FR0598.DFD,POS_W_X[1],-126376210,-125283874,Multiple Mounting Data X position No1
2025/05/29 22:25:22	PAS	DEV,ENGN,0,----/--/--
2025/05/29 22:25:14	MANU	AlarmClr
2025/05/29 22:25:14	MANU	AlarmClr
2025/05/29 22:25:10	FAE	COMPLETE,0,1,1
2025/05/29 22:24:59	ERRRCV	Alignment,F6:Abort_fullauto
2025/05/29 22:24:58	ERRCLR	531
2025/05/29 22:24:58	ERRRCV	Alignment,F11:Change_Start_pos.
2025/05/29 22:24:09	MANU	AlarmClr
2025/05/29 22:24:09	MANU	AlarmClr
2025/05/29 22:24:08	MANU	AlarmClr
2025/05/29 22:19:25	MANU	AlarmClr
2025/05/29 22:19:23	ERRSET	531,A0531  Not found macro target.
2025/05/29 22:19:23	ALC	RUN\FR0598,49,23,0 CH5=0,0 CH6=0,0 CH7=0,0 CH8=0,NG
2025/05/29 22:19:18	ERRCLR	531
2025/05/29 22:19:18	ERRRCV	Alignment,F4:Retry(process)
2025/05/29 22:19:12	MANU	AlarmClr
2025/05/29 22:19:12	MANU	AlarmClr
2025/05/29 22:19:12	MANU	AlarmClr
2025/05/29 22:19:09	ERRSET	531,A0531  Not found macro target.
2025/05/29 22:19:09	ALC	RUN\FR0598,54,24,0 CH5=0,0 CH6=0,0 CH7=0,0 CH8=0,NG
2025/05/29 22:19:04	PRO	RUN\FR0598,FR0598.SI.D.T.0.W7,1,56695,50016,0
2025/05/29 22:18:43	FAS
2025/05/29 22:18:12	INI	COMPLETE
2025/05/29 22:17:30	INI	START
2025/05/29 22:17:30	INI	COMPLETE
2025/05/29 22:16:49	INI	START
2025/05/29 22:16:49	INI	COMPLETE
2025/05/29 22:16:07	INI	START
2025/05/29 22:16:07	INI	COMPLETE
2025/05/29 22:15:26	INI	START
2025/05/29 22:15:26	INI	COMPLETE
2025/05/29 22:14:44	INI	START
2025/05/29 22:14:44	INI	COMPLETE
2025/05/29 22:13:52	INI	START
2025/05/29 22:13:51	MANU	AlarmClr
2025/05/29 22:13:51	MANU	AlarmClr
2025/05/29 22:13:50	MANU	LoadPause
